state,agency,support_type,signed,support_type_fixed,note
Louisiana,Morehouse Parish Sheriff's Office,Jail Enforcement Model,2026-06-29,Task Force Model,"ICE's 2026-06-29 list printed a jail agreement signed 06-29 with its link pending; the next list and every one after print a task force agreement signed 06-30, and the only MOA posted is MorehouseParishSheriffsOfficeLA_TFM_MOA_06302026.pdf, dated 06/30/2026. With the model fixed, the date rule joins the one-list row to the task force agreement (review 2026-09-13)"
