saved_path,file_hash,url,retrieved_at,state,agency,original_filename,note,etag,last_modified,capture_time
sheets/sheets_wayback_20260913/participatingAgencies08142026_9bba21455c4a.xlsx,9bba21455c4a9bd118f0efad697868d8bf10dfe728ff18969d5220d9b88266fa,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260815_151749/participatingAgencies08142026.xlsx,2026-09-13,,,participatingAgencies08142026.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260815_151749) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
sheets/sheets_wayback_20260913/participatingAgencies08212026_adb403985662.xlsx,adb40398566258a133cd23f32bc739ae4810ed6d40e333202d69b64f2edab6c1,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260821_163835/participatingAgencies08212026.xlsx,2026-09-13,,,participatingAgencies08212026.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260821_163835) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
sheets/sheets_wayback_20260913/participatingAgencies08252026pm_3997534aef36.xlsx,3997534aef3614a314ce4714b92bc50179d46f490d351d0ffd1de5b870cc2643,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260826_161711/participatingAgencies08252026pm.xlsx,2026-09-13,,,participatingAgencies08252026pm.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260826_161711) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
sheets/sheets_wayback_20260913/ParticipatingAgencies08282026pm_d50b4d3b786d.xlsx,d50b4d3b786d839aa5f33db03e27ae58c20d148df36ba5f74eda23e2f63ad4e5,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260828_235221/ParticipatingAgencies08282026pm.xlsx,2026-09-13,,,ParticipatingAgencies08282026pm.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260828_235221) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
sheets/sheets_wayback_20260913/participatingAgencies09012026_7bbc8b151ad3.xlsx,7bbc8b151ad3ad6af483d3baae55aa4d34aec3962fa0d04621faa9175e9ae665,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260901_182634/participatingAgencies09012026.xlsx,2026-09-13,,,participatingAgencies09012026.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260901_182634) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
sheets/sheets_wayback_20260913/ParticipatingAgencies09042026pm_d509a4eca63c.xlsx,d509a4eca63cacb83252026684c462ff4481680dea90fc204a6670fa6f0e3a21,https://raw.githubusercontent.com/appelson/Tracking_287g/refs/heads/main/sheets/sheets_20260904_181227/ParticipatingAgencies09042026pm.xlsx,2026-09-13,,,ParticipatingAgencies09042026pm.xlsx,"copied from the appelson/Tracking_287g mirror (github.com/appelson/Tracking_287g, folder sheets/sheets_20260904_181227) on 2026-09-13; our scraper did not capture this list. Dated by ICE's filename; the appelson folder time is only an upper bound",,,
