saved_path,file_hash,url,retrieved_at,state,agency,original_filename,note
agreements/agreements_20260623_025908/ALABAMA/Cedar_Bluff_Police_Department/CedarBluffPoliceDeptAL_TFM_MOA_04292026.pdf,93a68cc723a154eb3265f67ce9b075e96f3425e6708c8cf690903562e0c3b81a,,2026-06-23T02:59:08Z,ALABAMA,Cedar Bluff Police Department,CedarBluffPoliceDeptAL_TFM_MOA_04292026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ALABAMA/Eclectic_Police_Department/EclecticPoliceDeptAL_TFM_MOA_05212026.pdf,560676a965ecd14bab701cdf1bf9bbb31df2b65157d52c9fd61d73f43711e29e,,2026-06-23T02:59:08Z,ALABAMA,Eclectic Police Department,EclecticPoliceDeptAL_TFM_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ALABAMA/Lockhart_Police_Department/LockhartPoliceDeptAL_TFM_MOA_04272026.pdf,188f89422e92d506bf12f05dc0236e94e563f9212ff430da2ba44bb2ca8a8512,,2026-06-23T02:59:08Z,ALABAMA,Lockhart Police Department,LockhartPoliceDeptAL_TFM_MOA_04272026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Alpena_Police_Department/AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf,48a763bd27dd4926fd76d2cc3fddaf5cfe26b095d1ea881de5e4644217f1b80a,,2026-06-23T02:59:08Z,ARKANSAS,Alpena Police Department,AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Bono_Police_Department/BonoPoliceDeptAR_TFM_MOA_05212026.pdf,282b8ccada5391e03acd8f2a0154cdd40a7bf2408dbe1e2f3596091d62c1eeeb,,2026-06-23T02:59:08Z,ARKANSAS,Bono Police Department,BonoPoliceDeptAR_TFM_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Caraway_Police_Department/CarawayPoliceDeptAR_TFM_MOA_05132026.pdf,3b02fc464756ea656242ff2e430888ce56211a2c36dfd779cb524cd90d5d5d4f,,2026-06-23T02:59:08Z,ARKANSAS,Caraway Police Department,CarawayPoliceDeptAR_TFM_MOA_05132026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Carroll_County_Sheriff's_Office/CarrollCoSheriffsOfficeAR_TFM_MOA_05092026.pdf,a8c3ae9f5763973ede9a2792e0712d27e2ca7538d1733cb1821bda99ea10946c,,2026-06-23T02:59:08Z,ARKANSAS,Carroll County Sheriff's Office,CarrollCoSheriffsOfficeAR_TFM_MOA_05092026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Cleburne_County_Sheriff's_Office/CleburneCoSheriffsOfficeAR_TFM_MOA_05212026.pdf,a83b8a2d41c4716b217a8279c994375806c38d7b4af2b70096158ba3e9745541,,2026-06-23T02:59:08Z,ARKANSAS,Cleburne County Sheriff's Office,CleburneCoSheriffsOfficeAR_TFM_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Cleburne_County_Sheriff's_Office/CleburneCoSheriffsOfficeAR_WSO_MOA_05212026.pdf,d49bd830e49d40367b008b0f1e9439a9124835af0659dd249404d8052d5934b2,,2026-06-23T02:59:08Z,ARKANSAS,Cleburne County Sheriff's Office,CleburneCoSheriffsOfficeAR_WSO_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Conway_County_Sheriff's_Office/ConwayCoSheriffsOfficeAR_TFM_MOA_05242026.pdf,2a66b9936076e0d58b4312509a95d318a55ef7eef14468a6fbfedf257f214b18,,2026-06-23T02:59:08Z,ARKANSAS,Conway County Sheriff's Office,ConwayCoSheriffsOfficeAR_TFM_MOA_05242026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Cross_County_Sheriff's_Office/CrossCoSheriffsOfficeAR_WSO_MOA_04292026.pdf,9e74e24a64bb18557503b93ba40f712d450ef2718b8bbf6f6469f6d32b43d4fb,,2026-06-23T02:59:08Z,ARKANSAS,Cross County Sheriff's Office,CrossCoSheriffsOfficeAR_WSO_MOA_04292026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Harrisburg_Police_Department/HarrisburgPoliceDeptAR_TFM_MOA_04292026.pdf,b74d20440a97bd0094a2845007eaa81dabed75fd680eb38b1d218ed5dcfdb445,,2026-06-23T02:59:08Z,ARKANSAS,Harrisburg Police Department,HarrisburgPoliceDeptAR_TFM_MOA_04292026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Lewisville_Police_Department/LewisvillePoliceDeptAR_TFM_MOA_05262026.pdf,82c79e7b16e6994ba79b4c5a77a67daa2cd1b2b15d09a1448d0c40b6997e6d30,,2026-06-23T02:59:08Z,ARKANSAS,Lewisville Police Department,LewisvillePoliceDeptAR_TFM_MOA_05262026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Manila_Police_Department/ManilaPoliceDeptAR_TFM_MOA_05092026.pdf,c1a3c6fdae07d5f4bec49650168ae362720f60af1a308294fdfc85cfc1fc63e7,,2026-06-23T02:59:08Z,ARKANSAS,Manila Police Department,ManilaPoliceDeptAR_TFM_MOA_05092026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Marion_County_Sheriff's_Office_/MarionCoSheriffsOfficeAR_WSO_MOA_05092026.pdf,f5aa4dc3cc2231b67511e0972ead58b07c425d25846bceb4ebb41c96ceca3100,,2026-06-23T02:59:08Z,ARKANSAS,Marion County Sheriff's Office ,MarionCoSheriffsOfficeAR_WSO_MOA_05092026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Ozark_Police_Department/OzarkPoliceDeptAR_TFM_MOA_05262026.pdf,8ae7a1f86f25804c1ab7a69df5a66f6dd7bcff44c9c2020112874065eb8fe972,,2026-06-23T02:59:08Z,ARKANSAS,Ozark Police Department,OzarkPoliceDeptAR_TFM_MOA_05262026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
agreements/agreements_20260623_025908/ARKANSAS/Sheridan_Police_Department/SheridanPoliceDeptAR_TFM_MOA_05212026.pdf,0a48a95497b003a52e8cee586e8eec58bdbde87cf3efa912eeed1f7066f6a15d,,2026-06-23T02:59:08Z,ARKANSAS,Sheridan Police Department,SheridanPoliceDeptAR_TFM_MOA_05212026.pdf,manifest reconstructed after the fact; this scraper run predates download logging
